date_time,Wadon,Green Fire,Gold Star,ISS,Fjord Fun,Austrian white water,Netpun,Pirates of Bavaria,Dino Garden,Ferry Boat,temperature,weather,month,day_of_week,is_holiday
2021-02-13,16.764420792811638,16.382160480552646,16.400146995663757,16.589411670557624,5.124774137735618,4.931232739704716,5.1152418840282206,7.8260745914581955,7.711498876149296,7.80381837148714,10.05906204402407,sunny,2,5,False
2021-02-14,17.25891718890585,17.18950316712554,17.2696500627811,17.12734065915817,5.874841348348457,5.837616190850956,5.835282599732074,8.336484842181074,8.16296659687892,8.77842399811924,9.103085663509772,sunny,2,6,False
2021-02-15,11.917129286218882,11.608335031343254,11.616318849325856,11.816093501030707,1.1520184459632279,1.0805407385376773,1.1640596588052425,3.1104456402254423,3.1808299915175478,3.021235609029404,9.809019702681558,sunny,2,0,False
2021-02-16,11.901639568096888,11.666338495225988,11.795228246003688,11.921627894522175,1.1719730313762737,1.158885408637615,1.2396969471889547,3.2543048656891247,3.4158037736975806,3.290018721861722,10.098337471444296,sunny,2,1,False
2021-02-17,11.64252690564407,11.544858520425924,11.929144897943488,11.878454340165915,1.2750284912895904,1.0761888077002955,1.1639114955080807,3.0069331498227565,3.3316238387165473,3.498820542662152,10.058304060707286,sunny,2,2,False
2021-02-18,11.766041920481678,11.75814127930611,11.891229887872063,11.709695232860133,1.2083173774928015,1.2264874895717457,1.212815068301303,3.2916295667169195,3.3282929266804193,3.3454695922291826,10.242157078230269,sunny,2,3,False
2021-02-19,12.1958523449004,12.255394821503785,11.983479844171667,12.239292324501683,1.4118822007252676,1.557333349034398,1.3326043427138312,3.5236376087098606,3.5711549646387954,3.790570259110138,10.441594018570926,sunny,2,4,False
2021-02-20,17.108736440000815,17.07109380435861,16.98142258150872,16.926662693436853,5.50594767774333,5.4510178231551185,5.426832569516722,8.273505069099022,8.045760122672112,8.3031910395014,10.328875059048729,sunny,2,5,False
2021-02-21,16.52080246383918,16.562390336110766,16.27465516178543,16.405777485135935,4.773311926387764,4.918424402845919,4.783250336489369,7.472220454252901,7.581593234504383,7.388694564671741,9.675061089838684,sunny,2,6,False
2021-02-22,11.970404563540328,11.794886994497903,11.792111958067567,11.822473144332065,1.1617311961146675,1.3620077283250518,1.3118332975401084,3.519328683491196,3.4975958170298758,3.5220267145732262,9.616765361560194,sunny,2,0,False
2021-02-23,12.087756381578515,12.166817910195673,12.197082731497368,12.410933259317842,1.3098649165220306,1.055467979930418,1.1980248118443562,3.559480177803166,3.7043209829576296,3.6281237849026238,10.294782603337522,sunny,2,1,False
2021-02-24,12.20871372569768,12.279896949420602,11.970371899916229,12.307875016177539,1.7257249250605697,1.4638144755776512,1.682012612106232,3.825543460045808,3.556652051234155,3.525960639473874,10.463971149088996,sunny,2,2,False
2021-02-25,11.632479180075114,11.62315124727588,11.638712484913002,11.483875631957071,0.9880153689369783,0.9602569185400927,1.1412129891439171,3.0576299789475923,3.1465748703304555,3.069370116322139,9.77935176626326,sunny,2,3,False
2021-02-26,12.180857992613753,12.029880438334935,12.152952301682868,12.16406206322993,1.1926032457325049,1.3189978831669453,1.2703909610378845,3.342011018681072,3.2603356672675985,3.285578950245617,10.846733658579303,sunny,2,4,False
2021-02-27,16.714202595014335,16.940968017473434,16.803694806019916,17.040452705938783,5.331509224747102,5.332812488055088,5.3580006034765,8.223610333244258,8.090780694590752,8.091916432220438,11.340758433110432,sunny,2,5,False
2021-02-28,16.45984578539382,16.33227547047341,16.307676273912133,16.428489789738403,5.403395571074648,5.1894200582481576,5.327918230361797,7.344881583973319,7.8121346386218375,7.46609155643883,10.466083525484121,sunny,2,6,False
2021-03-01,11.852311327263273,11.785214325338385,12.006134541583,12.068358748784673,5.281146772463099,4.990815668386378,5.3144941335843265,3.4902591094569106,3.5878565580654325,3.536276301050435,9.181162826765268,sunny,3,0,False
2021-03-02,11.98910494051109,11.7739721192045,12.152825369708902,12.127595661351243,5.21020534107901,5.295279604844337,5.198162203953892,3.2070937379731195,3.3942820992782683,3.8473889847235494,9.968285192194328,sunny,3,1,False
2021-03-03,11.61492364342387,11.83188905532532,11.404352037993098,11.566782096151156,4.615482962581256,4.678540064683207,4.867381890300623,2.95253386364981,2.9067235645145684,2.67316888374495,9.05618936460874,sunny,3,2,False
2021-03-04,12.119141422527008,12.253797552386834,12.111383510813612,11.924842051019837,5.455218219213965,5.33582535835729,5.463805056078655,3.575344704497459,3.804503649413643,3.6592587221597928,10.55800285897872,sunny,3,3,False
2021-03-05,11.557322383753545,11.94572270202245,11.67614122629927,11.855110480011092,4.91512229430321,5.271789513728083,4.961307319566138,3.3027489863433277,2.926022753432635,3.1221643024757113,10.500689916428012,sunny,3,4,False
2021-03-06,16.13332311789608,16.093629735399208,16.362865890057193,16.05715017316952,9.340021959447787,9.132966918739827,9.191070110544736,7.233685890703413,7.491521357306436,7.330626692745195,10.224591978391617,sunny,3,5,False
2021-03-07,16.814592768240768,16.908599929830356,16.872957673897957,16.818911882804723,9.84688472499001,9.91511472449794,10.005777952236327,8.392398883486434,8.333302685519955,8.28913486332493,10.421120294170704,sunny,3,6,False
2021-03-08,12.038141693031518,11.953846940408107,12.236394532886388,12.121837193099188,5.244335955738149,5.12411244635747,5.40236648520445,3.736192756908814,3.2939927216120855,3.410306024203889,10.31738474422259,sunny,3,0,False
2021-03-09,12.276522253420936,12.122929941201962,12.077272707980319,12.108067276423668,5.0621532980119275,5.417805337417406,5.2068993987724195,3.5236073295209387,3.6951199240909953,3.872789247902461,10.257667086235797,sunny,3,1,False
2021-03-10,11.687455679885543,11.766415814751175,11.693416174838184,11.819636264226132,4.842947127687628,4.995759242186641,4.9804170274879125,3.3681937945245757,3.255634561864971,3.132610464074915,10.22324292447005,sunny,3,2,False
2021-03-11,11.841134231659433,11.994415655253816,11.922823048176573,11.832446307183817,4.749107349954781,5.021957819220482,4.633882990358585,3.116079658175618,3.1192566354702618,3.216359949790666,10.258837491920952,sunny,3,3,False
2021-03-12,11.95379485897142,11.556474147177658,11.942133155002466,12.066832764540203,5.230512493469708,5.143525130053715,4.980982007968325,3.2525112170935846,3.0451327746527337,3.409706453528362,9.590191488304932,sunny,3,4,False
2021-03-13,16.78598384837819,16.779266650316124,16.65861590698621,16.990059234289294,10.097056346380993,10.01879029934832,9.98017437726845,8.10244073463756,8.282546376823698,8.45989968631436,9.349615341217685,sunny,3,5,False
2021-03-14,16.28571941166154,16.21381860937541,16.201366981031637,16.090191861851512,9.137269201033819,9.25924660700184,9.359108418900469,7.4065561216155755,7.570511408751785,7.367810492876217,9.507232434458833,sunny,3,6,False
2021-03-15,12.002601442758083,11.783837218143118,12.104099551667737,11.814705350001338,5.149396142080447,4.883948676745139,5.064970869596919,3.2009413722477507,3.1423898994018358,3.234271267025363,9.777232808171258,sunny,3,0,False
2021-03-16,12.179278501902175,12.058799013167944,12.270963760800067,12.347924563371771,5.4499620416076615,5.4433839991553725,5.580636116237984,3.5364333821001988,3.535970520464401,3.603210566365862,10.538953418149525,sunny,3,1,False
2021-03-17,12.140451854353039,11.925277131295923,11.876422727538474,11.823506172805773,5.316819579793927,5.117687520659838,5.47573172511703,3.5037565166618765,3.4586401317727073,3.681564845948863,9.66008224832976,sunny,3,2,False
2021-03-18,11.985317379706814,12.072776673231203,12.183427602254241,12.030738446702932,4.973517556145344,5.130557780315828,5.210666770804578,3.3420710028199188,3.5787004459447833,3.3482397382815106,10.542425817373692,sunny,3,3,False
2021-03-19,11.616531861303443,11.386021622713349,11.42597561504288,11.768659310427259,4.7277989049776155,4.7710617047974155,4.743482084694859,3.1022961656386436,3.1637358576720103,3.0017802829522657,9.808330600285945,sunny,3,4,False
2021-03-20,17.172464319091286,17.110250116146613,17.120906546789453,17.05997809444588,10.06318189210376,9.924410794832566,10.048838216169855,8.427695953154634,8.320998840503231,8.10468031277493,10.0901160476798,sunny,3,5,False
2021-03-21,16.016877844587974,16.08864491345898,16.094528371805794,16.09748504028097,9.228038663849944,9.266160994185897,9.22626506484814,7.407369148007121,7.641267149034591,7.44357336791816,9.63688073683682,sunny,3,6,False
2021-03-22,11.486355854732627,11.322212849856491,11.63220966960428,11.31386698382694,5.0947945934581815,4.93336479133104,5.015683333340822,2.9324227608391955,3.008034428405423,3.1146774259317405,10.168501694953969,sunny,3,0,False
2021-03-23,12.016441611194116,12.155977538424112,12.011546125895274,12.134172670749697,5.347777196336465,5.258762286356966,5.292220546815293,3.7526986571090686,3.541620399791857,3.5442472974257364,9.387176263312682,sunny,3,1,False
2021-03-24,11.682145225477846,11.908489556153343,11.961635402516118,11.389471356575726,5.198984620917936,5.026917670852461,5.219352944713653,3.6048008751277822,3.302470840464279,3.3056995682454957,9.674916978683923,sunny,3,2,False
2021-03-25,11.894567374683396,11.97420211707387,11.850786757362956,11.723511792439593,5.1619422800674934,5.146826145191474,5.010310184054778,3.4058368830144734,3.322420800538842,3.400080223821977,9.29888395752887,sunny,3,3,False
2021-03-26,12.17984905039332,12.080076790844487,11.962322173311877,11.578055394144064,5.117654366473456,5.133785121875462,5.083304527914163,3.51105880322816,3.531859699335301,3.3157521998954174,10.130647412765917,sunny,3,4,False
2021-03-27,16.551379653284027,16.68290864124803,16.68008923865511,16.79154153659268,10.024756962004787,9.859528991888952,9.829413053848631,7.94047343271668,7.898068978554439,7.88275996343883,9.285614315825997,sunny,3,5,False
2021-03-28,16.864511144096415,16.56580103306141,16.730450383628824,16.8758747450488,10.193472661067238,10.117190277376464,10.157060140878544,7.856219224597147,7.991423023228161,8.015590144797414,10.24355276847175,sunny,3,6,False
2021-03-29,12.073320646697212,11.884479629159996,12.094138575065182,11.90730742847633,5.22412278384195,5.261773034161149,5.390357289911123,3.353448685705889,3.5506923921636218,3.327727765160527,10.28718962956747,sunny,3,0,False
2021-03-30,12.144571993091892,12.342123672730573,12.461711035214577,12.45105122025678,5.506905905532817,5.413276501712917,5.571780371291773,3.643853859006688,3.549577616615134,3.7563156534716904,8.999391714411592,sunny,3,1,False
2021-03-31,11.695796616321147,11.721471341855777,11.538176507201792,11.755496420823954,4.742884057478417,4.7660355469515645,4.843534719050306,3.11255991021963,3.029042770933415,3.1020950519393247,10.413049665344753,sunny,3,2,False
2021-04-01,11.91526263752249,12.024200665759942,12.03830352712407,11.842290247490887,5.161252191975842,5.0103856164518925,5.153539322235112,3.443809060964158,3.2350484040399627,3.4699530066023843,10.12035199056116,sunny,4,3,False
2021-04-02,11.859469985918603,12.04682065724115,11.97217793482722,11.814794277086328,5.044321800623346,5.236529157681805,5.101469240892564,3.393589911812221,3.3378861776026993,3.3987658087586987,10.18612712532701,sunny,4,4,False
2021-04-03,16.638709113510867,16.86511792064282,16.625921252607185,16.866317238760736,9.593182935735491,9.701950645099178,9.978359170403754,7.88633901930496,7.866824643461008,8.043624076710968,9.788900187733754,sunny,4,5,False
2021-04-04,16.40767622802164,16.182000454129966,16.447695938065074,16.226775403381684,9.393872605528331,9.484678404200395,9.501297253361875,7.704915360993734,7.777567424758019,7.6075911386625,10.186903531402663,sunny,4,6,False
2021-04-05,11.704047056378592,11.802868598355618,12.077428688613663,11.96521264372724,4.976466806199455,4.9041850428647065,4.963112012535135,3.197425822766071,3.345803758991097,3.533498843524001,10.475215996017978,sunny,4,0,False
2021-04-06,12.279655432908848,12.224315777427906,12.145172540431036,11.882984254473287,5.0711223231934035,5.364587285277129,5.1641435377178295,3.7731493050920832,3.504804174687918,3.3209986214521003,9.513771490640073,sunny,4,1,False
2021-04-07,12.307018290821853,12.242569437921224,12.52508618907489,12.62420744969465,5.73212448338845,5.403169986894742,5.628436554917606,3.6452087843167464,3.7960200017912165,3.402787545941962,10.330172835979422,sunny,4,2,False
2021-04-08,12.12392152560283,12.116958869557928,11.998731658909028,12.175043719818461,5.310083557029666,5.4229185046360655,5.064179021015991,3.208798110015422,3.681331587316111,3.516422079738827,10.230671590019545,sunny,4,3,False
2021-04-09,12.114249793033698,12.203523172342587,12.480791525034585,12.080939589426436,5.320779675456645,5.44762759788438,5.48168577207543,3.668336044703183,3.660384907582863,3.5429447592536136,9.850694783064588,sunny,4,4,False
2021-04-10,16.471357060526163,16.421550190829034,16.526214523345786,16.423405148089998,9.888495340900429,10.17784503809634,9.902493215767594,8.0930351440717,7.563659629801685,7.793989741319723,10.354892152743968,sunny,4,5,False
2021-04-11,16.185964957507384,16.451026249517422,16.304623537260127,16.356885651531673,9.512492524945113,9.344764063445254,9.639859699407113,7.566801981790015,7.643602926748472,7.68856936259627,9.864445754469836,sunny,4,6,False
2021-04-12,12.088608291005492,12.444909390000028,12.516351784622543,12.474254854811717,5.592151067363724,5.351444818649022,5.555766057928277,3.7315401545735454,3.747034989067894,3.796566896323378,10.546297513755212,sunny,4,0,False
2021-04-13,11.778695311071997,12.037681325687501,11.873875886090977,11.768607707966263,5.238716954524662,5.008903311834744,5.350065083454239,3.175239748046195,3.307130979596511,3.609805058354864,9.975254994652742,sunny,4,1,False
2021-04-14,11.519520523502358,11.087476513693247,11.27375389116932,11.26544613268999,4.679657294875823,4.6343219760075325,4.76277220604014,2.7802285575284924,2.7957865326961944,2.7271944759126403,11.03819582557316,sunny,4,2,False
2021-04-15,11.857766021841464,11.786520914588905,11.656826588014532,11.653796927303306,4.9121836633861635,4.848668879846458,5.018940901487325,3.2430670219529376,3.1009662967471416,3.206071755541226,9.011522435521043,sunny,4,3,False
2021-04-16,11.590246151283054,11.844818913770622,11.964664696392108,11.936576280506388,4.846936161875731,5.017660827658003,4.87874726120103,3.418986464045174,3.3479953451965794,3.2002950834167443,10.612479616251333,sunny,4,4,False
2021-04-17,16.853138038382635,16.634383353993975,16.626655291347603,16.594978679693774,9.698811928651644,9.688929688235133,9.662574858833077,7.792229747778607,7.91494710107994,7.59980534173419,10.101651783839616,sunny,4,5,False
2021-04-18,16.521406050595477,16.516038759161642,16.627766198022076,16.509702661073682,9.436402690469034,9.511476562926184,9.389934837246747,8.013679162177638,7.998157365957731,7.946595758892928,10.651793482188198,sunny,4,6,False
2021-04-19,12.061141711984645,12.187874379521178,11.9839236721813,12.075915408866692,5.106608376801073,5.0886067649281195,5.212540977218668,3.413218610204483,3.542357471338965,3.673703745729572,8.551518411671692,sunny,4,0,False
2021-04-20,12.055928997671934,11.733256320642957,12.10236108605194,11.762235325311812,5.0184230651664,5.19412961275484,5.099571753302137,3.4127651689335896,3.2964914083741426,3.2986249492370145,9.525228074235878,sunny,4,1,False
2021-04-21,11.962735830417095,12.036179110607348,12.044865481568872,11.802750847468966,5.068615545379953,5.367947845757718,5.058597421784565,3.2897126800698255,3.422235224708667,3.759655291775293,9.947735682343064,sunny,4,2,False
2021-04-22,12.003423919450576,11.937995684462694,11.917880495834874,12.369310721162433,5.172743548568559,5.173113320042076,4.917733344887373,3.4033141845089383,3.227559610579242,3.104330977117236,10.285293621510808,sunny,4,3,False
2021-04-23,11.796906400882042,11.854959785746642,12.000034022598527,12.046695102171546,5.115739911215226,5.015263112782986,5.030754861946268,3.2982570096165666,3.3443623767627186,3.2646240135753644,10.074509710643456,sunny,4,4,False
2021-04-24,16.7836821414329,16.675830805488847,16.38944795299721,16.421200815905845,9.928113517587832,9.90376605396096,9.512500173966286,7.964510903081474,7.972458170890909,8.033277094372238,10.090071473131074,sunny,4,5,False
2021-04-25,16.1310288515461,15.948529298165909,16.125506222593504,16.16151709378817,9.309152491050982,9.492881033355449,9.265547025043276,7.424649086316534,7.417635287907004,7.15360146898379,9.87198682698004,sunny,4,6,False
2021-04-26,12.000146838753471,11.959053678661197,12.107894682157038,11.755014084484303,5.138699368451282,5.0261265262731545,5.010916923970951,3.5362733554376438,3.396974110872103,3.4678418117170735,10.016723210109578,sunny,4,0,False
2021-04-27,12.441779023889728,12.322527642889083,11.99776783455881,12.014782923193264,5.356429999684131,5.364797498412503,5.511154360106616,3.961800742624695,3.5577663652231113,3.702874107422718,10.080608268613776,sunny,4,1,False
2021-04-28,12.071727014813433,12.206076217702483,12.272226427047643,11.962129591021402,5.103911151923243,5.082139513256956,4.999533039999932,3.3293789010069954,3.532738749942176,3.6181149194428337,9.106864968161164,sunny,4,2,False
2021-04-29,12.081227852076559,12.13930520805427,12.039264636409795,12.056599305081688,5.064642043170703,5.228804144495428,5.301455596616322,3.6532744960387498,3.3682846921542304,3.414486313896505,10.229394661859288,sunny,4,3,False
2021-04-30,12.1750902866822,11.930505805331968,12.200941015126675,12.008124496810474,5.06169815471794,5.09844350385166,5.233583144305349,3.408614647928377,3.495744596111711,3.490275545242999,9.832880439082407,sunny,4,4,False
2021-05-01,16.316255493683354,16.538521293623436,16.30364086630095,16.40889452269383,9.618139661036606,9.570788737323065,9.652046541985806,7.692513372286798,8.046356743554272,7.637324136434768,10.06860665866072,sunny,5,5,False
2021-05-02,16.675511012655743,16.417519990013673,16.67298930367745,16.87453771440734,9.688010637428233,10.009626362039283,9.718090812226434,8.284278002019,7.859654504234071,8.049423077005134,9.834851531109157,sunny,5,6,False
2021-05-03,11.938816710339944,11.662445613619239,11.941444071313184,11.970685577042977,5.097701282385819,4.82080123608995,4.938444796058244,3.3539765228905516,3.400136216133943,3.427800524904025,9.642433402439979,sunny,5,0,False
2021-05-04,11.98150864151611,11.940131305267135,11.650535411358886,11.813973585245828,5.151905637384908,5.164024827586904,4.9687883514676185,3.3579958647801917,3.2539572733388145,3.515240553250625,10.324289546863492,sunny,5,1,False
2021-05-05,11.683236946452412,11.680087829106995,11.79081419434709,11.50780007014933,4.769573890704501,5.077325539985194,5.062812008243593,3.1350894740680513,3.219119223372775,3.2595707939975607,10.727247361675431,sunny,5,2,False
2021-05-06,11.651464879874387,11.558897640731816,11.667487594356203,11.606285671125875,4.963340808493394,4.603999883098262,4.77113816025476,3.1711380743009703,3.4143580175461463,3.0583003950943968,10.1385628501461,sunny,5,3,False
2021-05-07,11.582141133928344,11.612892455959058,11.928815684278542,11.493272183832778,4.823125802252863,4.858651996847572,4.833270459673181,3.060164805900602,3.1194576576753037,3.302079397135298,11.362075875073819,sunny,5,4,False
2021-05-08,16.642410376342713,16.557151809324406,16.40445606038804,16.478126204176785,9.862141358258256,9.568153955810459,9.580196828265558,7.920672785803327,7.704683969764698,7.7978311625739,9.273435256472666,sunny,5,5,False
2021-05-09,17.222527499651967,17.131951561263204,16.898069670064938,16.96153682042279,10.172308835632332,10.392158068899526,10.0805105049702,8.236854086164557,8.306792502334506,8.578558003201215,9.703730505184188,sunny,5,6,False
2021-05-10,11.80445335858925,11.63060115612267,11.607042310148946,11.901859873341962,5.233700793063103,5.021931407600416,4.799618733392154,3.32897370006596,3.2687027440946306,3.3095116313475614,9.77643914951308,sunny,5,0,False
2021-05-11,11.837605252172288,12.161096584640694,12.064194797824156,12.01721929166385,5.283631106641935,4.8824525282216635,5.079271835322015,3.325365032077761,3.3586851989638635,3.54162898758103,9.477817798370127,sunny,5,1,False
2021-05-12,11.391815632896348,11.627730483831298,11.679874288415265,11.627605873267386,4.7055778309200464,4.612817870412825,4.80959850970143,3.0046138613271096,3.048104703492332,3.1535415915417455,9.868179360037999,sunny,5,2,False
2021-05-13,12.259536758798482,11.90245591481746,11.977118995096168,11.8019875974557,4.931067983513462,4.925103825650143,5.11155541557313,3.2462770961172533,3.356711445827106,3.3863156513080157,9.360911909937556,sunny,5,3,False
2021-05-14,12.373312126245773,12.175154212542067,12.291885113578191,12.260508877623971,5.523700520264722,5.376234248473806,5.560511406530984,3.6442028967167697,3.7784478842671114,3.8264370591045793,10.527657621461023,sunny,5,4,False
2021-05-15,16.27056124943369,16.28113820352011,16.206037234523716,16.234355413938292,9.701036168390305,9.4657919890156,9.33034373668636,7.83484651352036,7.658837279473638,7.842477650636799,9.875472274026704,sunny,5,5,False
2021-05-16,16.784434316383862,16.63447317302609,16.74805741731895,16.921001090829204,10.006391270099614,10.075090266116218,9.67650645080421,8.266318651676832,8.12776062984859,8.303130519153958,10.214050654198951,sunny,5,6,False
2021-05-17,11.989300015908663,12.286401633584981,12.39924117493287,12.256539401369922,5.557641353803608,5.306040495210497,5.473692574457878,3.4349940812736164,3.5118934003009996,3.5499837353809496,10.20583588738024,sunny,5,0,False
2021-05-18,11.924923147494823,11.957765210940586,11.89609209569245,11.81111721419059,5.270305731082768,5.0033206013355835,5.303887460322696,3.430350282514181,3.703605535369764,3.5757599264262865,9.819468448674733,sunny,5,1,False
2021-05-19,11.460141738028364,11.392714166861353,11.36833416135664,11.039997916087259,4.5019676200387035,4.330783668034368,4.388864870150837,2.4898249414607316,2.801415205173143,2.7443254612289074,10.952818969803474,sunny,5,2,False
2021-05-20,11.993053035747089,11.907855263367315,12.055444438475128,11.908774795848409,5.134488657703391,5.412729730136299,5.230553760510162,3.5095394027979943,3.3574437918703968,3.5398702196636904,9.733660458006888,sunny,5,3,False
2021-05-21,11.664841900971439,11.523440349546332,11.742922001733303,11.379876435876291,4.828989793918771,4.888819397010719,4.867171964460176,2.9879151137919204,3.2507844219015323,2.7742927014558245,9.882571003956633,sunny,5,4,False
2021-05-22,16.060710212299995,16.339370207527793,16.02625348464068,16.359518006417407,9.40071830879272,9.097129661083775,9.345637079727528,7.721000539281512,7.694454867799242,7.848787460114256,10.509634730160858,sunny,5,5,False
2021-05-23,16.274232399026253,16.611240534124192,16.411265303035965,16.343282989042383,9.651817829706504,9.537585479739587,9.41231030970239,7.726707492169907,7.589206662173976,7.859173614762812,9.671366749433163,sunny,5,6,False
2021-05-24,11.93024267908153,11.989086727226548,11.70451006968901,11.776017762783574,4.883417210317849,5.060133046143898,4.95195649718923,3.3138653290835793,3.1017520505644587,3.3379793598560465,10.45879906813541,sunny,5,0,False
2021-05-25,11.504888741176032,11.660016725318235,11.443607439769252,11.571785124387041,4.609020247492102,4.673331292324344,4.57507739251017,2.8539658378293304,2.769770720876639,2.8682091425171836,9.626019887777268,sunny,5,1,False
2021-05-26,12.050854922867893,12.247683846934471,12.405125695331199,12.027169460287636,5.337562811244705,5.021119671178832,5.124275354263037,3.3945767356433048,3.53374770131464,3.6666462344905333,10.267542032034143,sunny,5,2,False
2021-05-27,11.96834801018783,12.330425565815476,12.006894040025637,12.277176077029694,5.414718278183723,5.418344434887573,5.277019235442235,3.7401351028896754,3.686048576572724,3.678639275299432,10.38711261478777,sunny,5,3,False
2021-05-28,11.845388793558213,11.861153227219871,11.92862117612008,11.779282812374626,5.0098749939189355,5.1284165677807705,5.183750754328832,3.296233754434823,3.4265101289908326,3.516485703933776,9.982923203887678,sunny,5,4,False
2021-05-29,17.070826235551742,17.22753309233371,16.871733742687884,17.092219314485117,10.195084611715684,10.19986749973137,10.32620006992209,8.222706801197802,8.414919362131448,8.419087130507467,9.9990119090163,sunny,5,5,False
2021-05-30,16.196632484760663,16.38501981726281,16.19110245559469,16.05712989760682,9.491518774375427,9.464670473296325,9.44419993877552,7.7290481166090474,7.746632091971001,7.474309881307747,10.05449483179139,sunny,5,6,False
2021-05-31,11.916779456143189,11.653516588511897,11.994180062529601,11.812002883334955,5.0224266654550345,5.031934791363195,4.886694635933651,3.380840254853607,3.465037953861603,3.3760681415865768,10.431696293872939,sunny,5,0,False
2021-06-01,14.383086623087685,14.538379092187581,14.375111049787469,14.230608181047584,13.367643162949259,13.360654266135667,13.280500989914488,5.685810647309332,5.443749197359387,5.762796139039847,25.253251356709452,sunny,6,1,False
2021-06-02,13.88093795894946,14.00560511782463,13.888021738964632,13.767364177325772,12.744628289351118,12.600172833091788,12.635000123367858,5.22101169317091,5.264265361339898,5.1759676900412845,24.932821907303993,sunny,6,2,False
2021-06-03,14.676043750936726,14.35799488531089,14.653993817189125,14.606397025979868,13.22753549399602,13.409698895710145,13.354314500139736,5.961551297614887,6.015768534569841,6.105603532900338,24.336382630491613,sunny,6,3,False
2021-06-04,14.245959057442654,14.132769749130183,14.599048225992625,14.563614580097353,13.32491151023938,13.179170972348281,13.254109462129724,5.882586041209483,6.050079839390552,5.703892146489096,24.89378720980186,sunny,6,4,False
2021-06-05,18.46754133094312,18.39533461272046,18.58848948720476,18.096574485203522,14.788381258954281,14.96468826680306,14.911711157060475,9.692227951931104,9.51471168914962,9.64711784631342,24.672173611731342,sunny,6,5,False
2021-06-06,18.920813691936605,19.014604840862383,18.953849326682608,19.19779742800927,18.341647582913865,18.543815914886633,18.43767374317582,10.266590982736519,10.434945658979274,10.587818996507105,25.547730968997033,sunny,6,6,False
2021-06-07,14.05583982453521,14.130398280563554,14.097794438879879,14.101574399424036,9.831758741350152,9.903389881953457,9.950006413601722,5.529839981368692,5.29522031699824,5.428889034300918,24.37960157223696,sunny,6,0,False
2021-06-08,14.462854199156657,14.426622795514737,14.602372551571099,14.528956619408092,13.203316613149264,13.221240633735247,13.391862762850993,5.700758964723285,5.929506455694966,5.777585922771521,24.999493984323646,sunny,6,1,False
2021-06-09,14.530844893658506,14.364730000457351,14.591196825331847,14.54123227613691,12.318442751703245,11.979825125741568,11.857662058562626,5.841407021653631,5.792480068510938,5.76892256799745,24.859697404087015,sunny,6,2,False
2021-06-10,14.176973836690573,14.08712447776483,14.272539746839174,13.906573700434443,11.714962174408635,11.920839496542946,12.010697233008708,5.403130067992051,5.4570417638183395,5.441907225114733,25.455449545902038,sunny,6,3,False
2021-06-11,13.996329812459441,14.04399928812714,13.841584175017744,13.939283726395251,11.585415047061462,11.369162725678727,11.643999889218941,5.304327859242136,5.379945009613692,5.468106041996425,25.186220906586456,sunny,6,4,False
2021-06-12,18.4584788751958,18.255960524897606,18.59766100972224,18.370671511868103,15.567926663814411,15.677981216179612,15.924931514501251,9.548806564836076,9.654969201065747,9.586870717438199,25.33147653706722,sunny,6,5,False
2021-06-13,18.912306779842606,18.65217251371714,18.669057969097036,18.917404409975976,16.295195639570494,16.26310845871041,16.708713542271873,10.287894934483147,10.304021004070576,10.155071412530573,25.075347470357944,sunny,6,6,False
2021-06-14,14.345201967294592,14.530407830206663,14.580807842369348,14.668485413801037,11.81760412975116,11.446737866669745,11.821629695971994,5.600398464319638,6.095109956495084,5.720679265732994,25.195643790125086,sunny,6,0,False
2021-06-15,13.922767766781126,14.032185930598317,14.052992038631894,14.098918114052543,11.215562980284195,11.295125273938831,11.389503066050095,5.263699061332881,5.225878640637969,5.300181073671664,25.041000138551542,sunny,6,1,False
2021-06-16,14.23534398597888,14.019356557147646,14.314467813084816,14.324676845499004,10.316072125777835,10.193543174150811,10.26540691027116,5.493641297418797,5.549918667520301,5.467305105703936,24.868166912388187,sunny,6,2,False
2021-06-17,14.5350256542456,14.760463551849703,14.639234861892026,14.456082320865598,13.196899544736995,13.40633866549122,13.482718532489793,5.9539088001370715,6.079004122998317,5.96431000735214,24.1948681283359,sunny,6,3,False
2021-06-18,14.422182522320547,14.567035646678642,14.420973868642262,14.390460122165711,12.114410655199045,12.537956936931783,12.273250270804533,5.9404820193118155,5.758792027353745,5.505371998341221,25.02646326067875,sunny,6,4,False
2021-06-19,18.755878495559685,18.73226290269271,18.918246520323972,18.927731000595973,17.106490145202223,17.29350086586921,17.113971152498213,10.11985064038333,10.159879042952172,9.92820328951467,25.112182119455102,sunny,6,5,False
2021-06-20,18.313410550839,18.404230239728786,18.21985327429967,18.405505230329485,15.778229160240281,15.556678460269838,15.497554721417123,9.62681075851677,9.88244822723408,9.505513557233217,25.74833681230426,sunny,6,6,False
2021-06-21,14.59422550096722,14.632919311159297,14.539014825115677,14.619244016780371,13.676330921717943,13.451020947717758,13.516933735302262,6.021423180393658,5.741759366204962,5.88053607448266,24.745749187931906,sunny,6,0,False
2021-06-22,14.094205961706715,14.137932434461426,14.098299722654751,13.971706748130272,10.608545574495935,10.998938523584046,10.825625560824031,5.682854484864919,5.494949223487026,5.2964688851664485,24.353720532542127,sunny,6,1,False
